date,recalibrate,close,change,KLKL,GTKL,KLTT,GTTT,Open,Highest,Lowest
15/05/2018,9.66,16.35,0.00 (0.00 %)," ","18,510","302,000,000",0,0,16.30,16.40,16.30
14/05/2018,9.66,16.35,0.10 (0.62 %)," ","18,020","293,000,000",0,0,16.25,16.35,16.25
11/05/2018,9.60,16.25,0.05 (0.31 %)," ","11,960","194,000,000",0,0,16.20,16.25,15.90
10/05/2018,9.57,16.20,-0.05 (-0.31 %)," ","13,760","223,000,000",0,0,16.25,16.25,15.95
09/05/2018,9.60,16.25,0.10 (0.62 %)," ","13,870","226,000,000",0,0,16.15,16.45,16.15
08/05/2018,9.54,16.15,0.00 (0.00 %)," ","11,810","191,000,000",0,0,16.15,16.30,15.90
07/05/2018,9.54,16.15,0.00 (0.00 %)," ","11,070","178,000,000",0,0,16.15,16.15,16.00
04/05/2018,9.54,16.15,0.00 (0.00 %)," ","11,150","180,000,000",0,0,16.15,16.15,16.10
03/05/2018,9.54,16.15,-0.05 (-0.31 %)," ","12,270","199,000,000",0,0,16.25,16.25,16.15
27/04/2018,9.54,16.15,0.05 (0.31 %)," ","11,410","184,000,000",0,0,17.00,17.00,16.00
26/04/2018,9.51,16.10,-0.05 (-0.31 %)," ","12,240","196,000,000",0,0,15.85,16.10,15.85
24/04/2018,9.54,16.15,0.00 (0.00 %)," ","10,100","163,000,000",0,0,16.05,16.15,16.05
23/04/2018,9.54,16.15,0.00 (0.00 %)," ","11,160","180,000,000",0,0,16.15,16.15,16.10
20/04/2018,9.54,16.15,0.00 (0.00 %)," ","14,020","226,000,000",0,0,16.15,16.15,16.10
19/04/2018,9.54,16.15,0.05 (0.31 %)," ","20,030","321,000,000",0,0,16.20,16.20,15.90
18/04/2018,9.51,16.10,0.00 (0.00 %)," ","15,070","241,000,000",0,0,15.90,16.15,15.90
17/04/2018,9.51,16.10,-0.10 (-0.62 %)," ","11,850","190,000,000",0,0,16.05,16.10,16.00
16/04/2018,9.57,16.20,0.20 (1.25 %)," ","12,910","209,000,000",0,0,16.20,16.25,16.10
13/04/2018,9.45,16.00,0.00 (0.00 %)," ","15,210","245,000,000",0,0,16.15,16.25,16.00
12/04/2018,9.45,16.00,-0.10 (-0.62 %)," ","13,120","210,000,000",0,0,16.15,16.20,15.90
11/04/2018,9.51,16.10,0.00 (0.00 %)," ","11,190","179,000,000",0,0,15.95,16.10,15.90
10/04/2018,9.51,16.10,0.10 (0.63 %)," ","15,440","248,000,000",0,0,16.15,16.20,15.90
09/04/2018,9.45,16.00,-0.35 (-2.14 %)," ","14,350","232,000,000",0,0,16.50,16.50,16.00
06/04/2018,9.66,16.35,0.00 (0.00 %)," ","17,860","291,000,000",0,0,16.30,16.35,16.20
05/04/2018,9.66,16.35,0.05 (0.31 %)," ","17,850","290,000,000",0,0,16.25,16.35,16.10
04/04/2018,9.63,16.30,0.05 (0.31 %)," ","14,280","233,000,000",0,0,16.30,16.45,16.20
03/04/2018,9.60,16.25,-0.05 (-0.31 %)," ","11,270","183,000,000",0,0,16.25,16.30,16.20
02/04/2018,9.63,16.30,0.30 (1.88 %)," ","14,560","236,000,000",0,0,16.20,16.30,16.00
30/03/2018,9.45,16.00,-0.25 (-1.54 %)," ","13,510","219,000,000",0,0,16.00,16.30,16.00
29/03/2018,9.60,16.25,-0.05 (-0.31 %)," ","11,830","193,000,000",0,0,16.35,16.35,16.25
28/03/2018,9.63,16.30,0.30 (1.88 %)," ","21,210","346,000,000",0,0,16.20,16.80,16.20
27/03/2018,9.45,16.00,-0.20 (-1.23 %)," ","19,570","314,000,000",0,0,16.15,16.15,16.00
26/03/2018,9.57,16.20,0.05 (0.31 %)," ","13,530","219,000,000",0,0,16.25,16.25,16.00
23/03/2018,9.54,16.15,0.00 (0.00 %)," ","11,350","184,000,000",0,0,16.20,16.20,16.00
22/03/2018,9.54,16.15,-0.05 (-0.31 %)," ","6,500","105,000,000",0,0,16.20,16.25,16.15
21/03/2018,9.57,16.20,0.20 (1.25 %)," ","36,510","588,000,000",0,0,16.20,16.20,16.00
20/03/2018,9.45,16.00,-0.30 (-1.84 %)," ","16,300","262,000,000",0,0,16.25,16.30,16.00
19/03/2018,9.63,16.30,0.00 (0.00 %)," ","15,350","250,000,000",0,0,16.30,16.30,16.10
16/03/2018,9.63,16.30,0.20 (1.24 %)," ","19,590","320,000,000",0,0,16.30,16.40,16.00
15/03/2018,9.51,16.10,-0.30 (-1.83 %)," ","9,430","151,000,000",0,0,16.10,16.20,16.00
14/03/2018,9.69,16.40,-0.10 (-0.61 %)," ","9,890","162,000,000",0,0,16.50,16.50,16.10
13/03/2018,9.75,16.50,-0.15 (-0.90 %)," ","16,030","265,000,000",0,0,16.60,16.60,16.05
12/03/2018,9.84,16.65,-0.05 (-0.30 %)," ","19,660","328,000,000",0,0,16.65,16.80,16.60
09/03/2018,9.87,16.70,0.05 (0.30 %)," ","15,700","262,000,000",0,0,16.65,16.75,16.65
08/03/2018,9.84,16.65,0.05 (0.30 %)," ","21,660","359,000,000",0,0,16.70,16.70,16.50
07/03/2018,9.81,16.60,0.20 (1.22 %)," ","23,090","381,000,000",0,0,16.65,16.65,16.00
06/03/2018,9.69,16.40,0.05 (0.31 %)," ","50,700","831,000,000",0,0,16.35,16.45,16.10
05/03/2018,9.66,16.35,-0.50 (-2.97 %)," ","10,150","167,000,000",0,0,16.75,16.75,16.30
02/03/2018,9.96,16.85,0.00 (0.00 %)," ","14,320","240,000,000",0,0,16.80,16.85,16.30
01/03/2018,9.96,16.85,0.00 (0.00 %)," ","35,030","589,000,000",0,0,16.75,17.00,16.30
28/02/2018,9.96,16.85,-0.05 (-0.30 %)," ","22,400","378,000,000",0,0,16.90,16.90,16.85
27/02/2018,9.99,16.90,0.15 (0.90 %)," ","5,960","99,000,000",0,0,15.60,17.00,15.60
26/02/2018,9.90,16.75,-0.35 (-2.05 %)," ","18,520","308,000,000",0,0,17.20,17.20,16.30
23/02/2018,10.10,17.10,0.10 (0.59 %)," ","5,560","94,000,000",0,0,17.15,17.15,16.50
22/02/2018,10.05,17.00,-0.10 (-0.58 %)," ","32,700","562,000,000",0,0,17.25,17.25,16.50
21/02/2018,10.10,17.10,0.00 (0.00 %)," ","6,540","111,000,000",0,0,17.30,17.30,16.30
13/02/2018,10.10,17.10,0.10 (0.59 %)," ","47,540","810,000,000",0,0,17.30,17.35,16.90
12/02/2018,10.05,17.00,0.30 (1.80 %)," ","39,210","666,000,000",0,0,16.90,17.05,16.90
09/02/2018,9.87,16.70,-0.30 (-1.76 %)," ","19,740","329,000,000",0,0,15.95,16.75,15.90
08/02/2018,10.05,17.00,0.00 (0.00 %)," ","31,300","530,000,000",0,0,16.90,17.25,15.90
07/02/2018,10.05,17.00,0.10 (0.59 %)," ","18,310","317,150,000",0,0,17.45,17.45,16.80
06/02/2018,9.99,16.90,-0.70 (-3.98 %)," ","36,200","621,000,000",0,0,16.90,17.55,16.40
05/02/2018,10.40,17.60,0.10 (0.57 %)," ","61,960","1,086,400,000",0,0,17.30,17.60,17.00
02/02/2018,10.34,17.50,0.00 (0.00 %)," ","74,210","1,301,000,000",0,0,17.50,17.60,17.50
01/02/2018,10.34,17.50,0.40 (2.34 %)," ","65,190","1,129,000,000",0,0,17.10,17.50,17.10
31/01/2018,10.10,17.10,-0.30 (-1.72 %)," ","14,040","241,000,000",0,0,17.40,17.40,17.00
30/01/2018,10.28,17.40,0.00 (0.00 %)," ","15,090","263,000,000",0,0,17.40,17.40,17.30
29/01/2018,10.28,17.40,-0.20 (-1.14 %)," ","46,210","803,000,000",0,0,17.40,17.45,17.00
26/01/2018,10.40,17.60,0.50 (2.92 %)," ","47,680","842,000,000",0,0,17.70,17.75,17.20
25/01/2018,10.10,18.60,0.00 (0.00 %)," ","47,400","883,000,000",0,0,18.55,18.70,18.40
22/01/2018,10.10,18.60,0.10 (0.54 %)," ","45,640","846,000,000",0,0,18.50,18.60,18.40
19/01/2018,10.05,18.50,-0.15 (-0.80 %)," ","31,860","590,000,000",0,0,18.65,18.65,18.20
18/01/2018,10.13,18.65,0.00 (0.00 %)," ","62,250","1,149,000,000",0,0,18.60,18.65,18.10
17/01/2018,10.13,18.65,-0.05 (-0.27 %)," ","20,670","385,000,000",0,0,18.75,18.75,18.50
16/01/2018,10.16,18.70,0.75 (4.18 %)," ","47,400","874,000,000",0,0,18.00,18.75,18.00
15/01/2018,9.75,17.95,0.05 (0.28 %)," ","12,630","222,890,000",0,0,17.90,17.95,17.40
12/01/2018,9.72,17.90,0.00 (0.00 %)," ","10,010","179,060,000",0,0,17.90,17.90,17.85
11/01/2018,9.72,17.90,0.00 (0.00 %)," ","10,940","194,000,000",0,0,17.90,17.90,17.50
10/01/2018,9.72,17.90,0.10 (0.56 %)," ","14,110","252,000,000",0,0,17.80,17.90,17.80
09/01/2018,9.67,17.80,0.15 (0.85 %)," ","38,770","687,000,000",0,0,17.65,18.05,17.55
08/01/2018,9.59,17.65,0.10 (0.57 %)," ","22,000","386,000,000",0,0,17.50,17.65,17.40
05/01/2018,9.53,17.55,0.05 (0.29 %)," ","9,490","166,000,000",0,0,17.45,17.55,17.40
04/01/2018,9.51,17.50,0.00 (0.00 %)," ","9,600","167,000,000",0,0,17.50,17.50,17.40
03/01/2018,9.51,17.50,0.05 (0.29 %)," ","19,390","336,000,000",0,0,17.20,17.50,17.20
02/01/2018,9.48,17.45,0.05 (0.29 %)," ","49,160","853,960,000",0,0,17.45,17.45,17.20
29/12/2017,9.45,17.40,-0.05 (-0.29 %)," ","14,330","250,000,000",0,0,17.40,17.45,17.40
28/12/2017,9.48,17.45,-0.05 (-0.29 %)," ","12,550","218,000,000",0,0,17.40,17.45,17.30
27/12/2017,9.51,17.50,0.00 (0.00 %)," ","9,640","168,000,000",0,0,17.45,17.50,17.45
26/12/2017,9.51,17.50,0.00 (0.00 %)," ","17,170","299,000,000",0,0,17.50,17.50,17.10
25/12/2017,9.51,17.50,0.00 (0.00 %)," ","13,340","232,000,000",0,0,17.30,17.50,17.20
22/12/2017,9.51,17.50,0.05 (0.29 %)," ","12,610","220,000,000",0,0,17.50,17.50,17.40
21/12/2017,9.48,17.45,0.00 (0.00 %)," ","15,710","274,000,000",0,0,17.50,17.50,17.40
20/12/2017,9.48,17.45,0.00 (0.00 %)," ","27,220","474,000,000",0,0,17.40,17.45,17.40
19/12/2017,9.48,17.45,0.00 (0.00 %)," ","5,530","96,000,000",0,0,17.45,17.55,17.30
18/12/2017,9.48,17.45,0.00 (0.00 %)," ","21,020","366,000,000",0,0,17.45,17.50,17.35
15/12/2017,9.48,17.45,0.05 (0.29 %)," ","13,010","227,700,000",0,0,17.50,17.55,17.40
14/12/2017,9.45,17.40,0.10 (0.58 %)," ","56,170","972,000,000",0,0,17.30,17.40,17.30
13/12/2017,9.40,17.30,-0.10 (-0.57 %)," ","7,140","124,000,000",0,0,17.50,17.50,17.30
12/12/2017,9.45,17.40,0.30 (1.75 %)," ","24,500","422,000,000",0,0,17.30,17.60,16.70
11/12/2017,9.29,17.10,-0.90 (-5.00 %)," ","8,090","140,000,000",0,0,17.70,17.80,17.10
08/12/2017,9.78,18.00,-0.30 (-1.64 %)," ","9,920","179,000,000",0,0,18.25,18.25,17.85
07/12/2017,9.94,18.30,-0.05 (-0.27 %)," ","7,960","144,000,000",0,0,18.35,18.35,17.95
06/12/2017,9.97,18.35,0.05 (0.27 %)," ","99,480","1,808,000,000",0,0,18.40,18.40,18.00
05/12/2017,9.94,18.30,0.40 (2.23 %)," ","33,600","597,000,000",0,0,18.00,18.30,17.00
04/12/2017,9.72,17.90,-0.10 (-0.56 %)," ","72,840","1,289,000,000",0,0,18.00,18.00,16.75
01/12/2017,9.78,18.00,-0.60 (-3.23 %)," ","66,890","1,204,000,000",0,0,18.50,18.50,17.50
30/11/2017,10.10,18.60,-0.10 (-0.53 %)," ","70,880","1,323,000,000",0,0,18.70,18.80,18.50
29/11/2017,10.16,18.70,-0.20 (-1.06 %)," ","69,790","1,298,000,000",0,0,18.85,18.85,18.45
28/11/2017,10.27,18.90,-0.30 (-1.56 %)," ","16,090","304,000,000",0,0,19.15,19.20,18.75
27/11/2017,10.43,19.20,0.10 (0.52 %)," ","22,850","432,000,000",0,0,19.05,19.20,18.70
24/11/2017,10.38,19.10,-0.15 (-0.78 %)," ","85,100","1,625,000,000",0,0,19.20,19.25,19.00
23/11/2017,10.46,19.25,0.65 (3.49 %)," ","42,340","807,000,000",0,0,18.55,19.30,18.55
22/11/2017,10.10,18.60,-0.60 (-3.12 %)," ","216,610","4,128,000,000",0,0,19.15,19.20,18.60
21/11/2017,10.43,19.20,-0.60 (-3.03 %)," ","23,580","460,000,000","50,000","922,500,000",19.75,19.90,18.45
20/11/2017,10.76,19.80,-0.20 (-1.00 %)," ","20,570","409,000,000",0,0,20.00,20.00,19.60
17/11/2017,10.87,20.00,-0.25 (-1.23 %)," ","48,570","974,000,000",0,0,20.25,20.25,19.90
16/11/2017,11.00,20.25,0.00 (0.00 %)," ","27,370","553,000,000",0,0,20.25,20.30,20.00
15/11/2017,11.00,20.25,0.25 (1.25 %)," ","76,370","1,542,000,000","50,000","930,000,000",20.25,20.40,19.90
14/11/2017,10.87,20.00,-0.30 (-1.48 %)," ","84,990","1,692,000,000",0,0,20.15,20.15,19.70
13/11/2017,11.03,20.30,-0.20 (-0.98 %)," ","81,660","1,664,000,000",0,0,20.50,20.50,20.10
10/11/2017,11.14,20.50,-0.30 (-1.44 %)," ","47,850","980,000,000",0,0,20.80,20.80,20.20
09/11/2017,11.30,20.80,-0.60 (-2.80 %)," ","75,080","1,563,000,000",0,0,21.40,21.40,20.35
08/11/2017,11.63,21.40,-0.15 (-0.70 %)," ","123,150","2,641,000,000",0,0,21.60,21.65,20.60
07/11/2017,11.71,21.55,0.05 (0.23 %)," ","148,860","3,182,000,000",0,0,21.50,21.70,21.15
06/11/2017,11.68,21.50,0.85 (4.12 %)," ","138,560","2,898,000,000",0,0,20.65,21.50,20.55
03/11/2017,11.22,20.65,0.15 (0.73 %)," ","96,950","2,004,000,000",0,0,20.45,20.85,20.45
02/11/2017,11.14,20.50,0.70 (3.54 %)," ","116,720","2,323,000,000",0,0,19.80,20.50,19.80
01/11/2017,10.76,19.80,0.20 (1.02 %)," ","147,590","2,908,000,000",0,0,19.50,19.85,19.50
31/10/2017,10.65,19.60,0.95 (5.09 %)," ","108,730","2,105,000,000",0,0,18.65,19.95,18.65
30/10/2017,10.13,18.65,0.15 (0.81 %)," ","77,780","1,441,000,000",0,0,19.00,19.00,18.35
27/10/2017,10.05,19.00,1.05 (5.85 %)," ","45,000","817,000,000",0,0,17.75,19.00,17.70
26/10/2017,9.50,17.95,-0.65 (-3.49 %)," ","17,150","314,000,000",0,0,18.60,18.60,17.95
25/10/2017,9.84,18.60,-0.10 (-0.53 %)," ","61,750","1,147,000,000",0,0,18.65,18.70,18.50
24/10/2017,9.89,18.70,-0.50 (-2.60 %)," ","43,830","830,000,000",0,0,19.15,19.15,18.70
23/10/2017,10.16,19.20,-0.05 (-0.26 %)," ","52,080","1,002,000,000",0,0,19.20,19.35,19.15
20/10/2017,10.18,19.25,0.15 (0.79 %)," ","55,680","1,066,000,000",0,0,19.00,19.35,19.00
19/10/2017,10.10,19.10,0.25 (1.33 %)," ","66,820","1,268,000,000",0,0,18.90,19.20,18.80
18/10/2017,9.97,18.85,0.45 (2.45 %)," ","84,080","1,576,000,000",0,0,18.40,18.90,18.40
17/10/2017,9.73,18.40,-0.60 (-3.16 %)," ","35,300","660,000,000",0,0,18.80,18.80,18.35
16/10/2017,10.05,19.00,-0.50 (-2.56 %)," ","38,900","744,000,000",0,0,19.45,19.50,18.80
13/10/2017,10.32,19.50,-0.20 (-1.02 %)," ","24,910","487,000,000",0,0,19.60,19.60,19.45
12/10/2017,10.42,19.70,-0.15 (-0.76 %)," ","73,290","1,445,000,000",0,0,19.85,19.85,19.55
11/10/2017,10.50,19.85,-0.10 (-0.50 %)," ","81,440","1,619,000,000",0,0,19.90,19.95,19.70
10/10/2017,10.55,19.95,0.00 (0.00 %)," ","73,830","1,469,000,000",0,0,19.85,20.00,19.85
09/10/2017,10.55,19.95,-0.05 (-0.25 %)," ","103,810","2,061,000,000",0,0,20.00,20.00,19.00
06/10/2017,10.58,20.00,0.00 (0.00 %)," ","98,310","1,968,000,000",0,0,20.00,20.20,19.95
05/10/2017,10.58,20.00,0.20 (1.01 %)," ","144,980","2,901,000,000",0,0,19.80,20.15,19.80
04/10/2017,10.47,19.80,-0.25 (-1.25 %)," ","121,520","2,416,000,000",0,0,19.95,20.10,19.65
03/10/2017,10.61,20.05,-0.15 (-0.74 %)," ","51,690","1,039,000,000",0,0,20.20,20.25,20.05
02/10/2017,10.69,20.20,-0.20 (-0.98 %)," ","72,750","1,465,000,000",0,0,20.20,20.40,19.55
29/09/2017,10.79,20.40,0.05 (0.25 %)," ","166,780","3,385,000,000",0,0,20.35,20.60,19.40
28/09/2017,10.76,20.35,-0.20 (-0.97 %)," ","174,010","3,557,000,000",0,0,20.55,20.70,20.10
27/09/2017,10.87,20.55,1.05 (5.38 %)," ","216,550","4,285,000,000",0,0,19.45,20.75,19.40
26/09/2017,10.32,19.50,0.05 (0.26 %)," ","176,270","3,407,000,000",0,0,19.35,19.50,19.25
25/09/2017,10.29,19.45,0.00 (0.00 %)," ","112,770","2,186,000,000",0,0,19.30,19.50,19.30
22/09/2017,10.29,19.45,0.05 (0.26 %)," ","137,510","2,665,000,000",0,0,19.40,19.45,19.30
21/09/2017,10.26,19.40,0.00 (0.00 %)," ","106,260","2,057,000,000",0,0,19.50,19.50,19.20
20/09/2017,10.26,19.40,0.00 (0.00 %)," ","135,030","2,597,000,000",0,0,19.40,19.40,19.15
19/09/2017,10.26,19.40,0.10 (0.52 %)," ","162,740","3,140,000,000",0,0,19.35,19.40,19.20
18/09/2017,10.21,19.30,0.25 (1.31 %)," ","122,950","2,363,000,000",0,0,19.05,19.40,18.95
15/09/2017,10.08,19.05,-0.05 (-0.26 %)," ","141,340","2,683,000,000",0,0,19.10,19.10,18.90
14/09/2017,10.10,19.10,-0.05 (-0.26 %)," ","91,790","1,754,000,000",0,0,19.10,19.20,19.00
13/09/2017,10.13,19.15,-0.15 (-0.78 %)," ","92,620","1,773,000,000",0,0,19.15,19.30,19.00
12/09/2017,10.21,19.30,-0.10 (-0.52 %)," ","70,960","1,369,000,000",0,0,19.40,19.40,19.05
11/09/2017,10.26,19.40,0.00 (0.00 %)," ","101,690","1,968,000,000",0,0,19.30,19.50,19.00
08/09/2017,10.26,19.40,0.10 (0.52 %)," ","155,910","3,007,000,000",0,0,19.25,19.40,19.15
07/09/2017,10.21,19.30,0.00 (0.00 %)," ","138,380","2,653,000,000",0,0,19.25,19.40,19.00
06/09/2017,10.21,19.30,0.00 (0.00 %)," ","182,650","3,494,000,000",0,0,19.25,19.45,19.00
05/09/2017,10.21,19.30,0.05 (0.26 %)," ","128,630","2,461,000,000",0,0,19.20,19.35,19.00
01/09/2017,10.18,19.25,0.15 (0.79 %)," ","137,250","2,638,000,000",0,0,19.00,19.40,19.00
31/08/2017,10.10,19.10,0.05 (0.26 %)," ","106,930","2,032,000,000",0,0,19.05,19.10,18.95
30/08/2017,10.08,19.05,0.00 (0.00 %)," ","37,700","715,000,000",0,0,19.10,19.10,18.90
29/08/2017,10.08,19.05,-0.05 (-0.26 %)," ","93,160","1,771,000,000",0,0,19.10,19.15,18.95
28/08/2017,10.10,19.10,-0.05 (-0.26 %)," ","114,660","2,188,000,000",0,0,19.10,19.20,19.00
25/08/2017,10.13,19.15,-0.20 (-1.03 %)," ","119,360","2,296,000,000",0,0,19.30,19.40,19.00
24/08/2017,10.24,19.35,0.00 (0.00 %)," ","147,910","2,857,000,000",0,0,19.35,19.50,19.15
23/08/2017,10.24,19.35,-0.15 (-0.77 %)," ","166,450","3,229,000,000",0,0,19.45,19.50,18.65
22/08/2017,10.32,19.50,0.15 (0.78 %)," ","169,180","3,289,000,000",0,0,19.45,19.60,19.30
21/08/2017,10.24,19.35,0.20 (1.04 %)," ","208,550","4,031,000,000",0,0,19.25,19.50,19.25
18/08/2017,10.13,19.15,-0.10 (-0.52 %)," ","128,250","2,454,000,000",0,0,19.25,19.25,19.00
17/08/2017,10.18,19.25,0.05 (0.26 %)," ","131,710","2,521,000,000",0,0,19.20,19.30,19.05
16/08/2017,10.16,19.20,0.05 (0.26 %)," ","164,650","3,159,000,000",0,0,19.10,19.30,19.00
15/08/2017,10.13,19.15,0.05 (0.26 %)," ","124,810","2,382,000,000",0,0,19.00,19.20,18.95
14/08/2017,10.10,19.10,0.00 (0.00 %)," ","16,780","320,000,000",0,0,19.10,19.20,18.90
11/08/2017,10.10,19.10,0.05 (0.26 %)," ","74,800","1,415,000,000",0,0,19.05,19.10,18.85
10/08/2017,10.08,19.05,-0.05 (-0.26 %)," ","125,010","2,365,000,000",0,0,19.05,19.15,18.70
09/08/2017,10.10,19.10,-0.10 (-0.52 %)," ","148,930","2,838,000,000",0,0,19.20,19.20,18.90
08/08/2017,10.16,19.20,-0.10 (-0.52 %)," ","167,670","3,205,000,000",0,0,19.30,19.35,19.00
07/08/2017,10.21,19.30,0.30 (1.58 %)," ","130,560","2,475,000,000",0,0,19.05,19.40,18.70
04/08/2017,10.05,19.00,-0.10 (-0.52 %)," ","78,310","1,480,000,000",0,0,19.00,19.00,18.80
03/08/2017,10.10,19.10,-0.10 (-0.52 %)," ","121,680","2,320,000,000",0,0,19.25,19.30,18.90
02/08/2017,10.16,19.20,-0.20 (-1.03 %)," ","118,680","2,270,000,000",0,0,19.35,19.35,19.05
01/08/2017,10.26,19.40,-0.10 (-0.51 %)," ","127,220","2,484,000,000",0,0,19.45,19.75,19.40
31/07/2017,10.32,19.50,-0.10 (-0.51 %)," ","145,220","2,832,000,000",0,0,19.55,19.60,19.40
28/07/2017,10.37,19.60,0.95 (5.09 %)," ","170,280","3,175,000,000",0,0,18.60,19.60,18.50
27/07/2017,9.87,18.65,-0.25 (-1.32 %)," ","146,670","2,734,000,000",0,0,18.90,18.95,18.45
26/07/2017,10.00,18.90,-0.20 (-1.05 %)," ","175,300","3,311,000,000",0,0,19.00,19.15,18.65
25/07/2017,10.10,19.10,0.30 (1.60 %)," ","143,290","2,728,000,000",0,0,18.75,19.20,18.75
24/07/2017,9.94,18.80,0.95 (5.32 %)," ","123,490","2,272,000,000",0,0,17.85,18.85,17.85
21/07/2017,9.44,17.85,-1.30 (-6.79 %)," ","91,920","1,735,000,000",0,0,19.10,19.20,17.85
20/07/2017,10.13,19.15,-0.25 (-1.29 %)," ","173,510","3,334,000,000",0,0,19.35,19.45,18.85
19/07/2017,10.26,19.40,-0.25 (-1.27 %)," ","163,350","3,163,000,000",0,0,19.45,19.55,19.25
18/07/2017,10.39,19.65,0.05 (0.26 %)," ","189,400","3,684,000,000",0,0,19.45,19.65,19.30
17/07/2017,10.37,19.60,0.05 (0.26 %)," ","162,900","3,179,000,000",0,0,19.50,19.70,19.40
14/07/2017,10.34,19.55,0.60 (3.17 %)," ","221,750","4,312,000,000",0,0,18.90,20.25,18.90
13/07/2017,10.02,18.95,0.70 (3.84 %)," ","282,020","5,241,000,000",0,0,18.25,18.95,18.25
12/07/2017,9.65,18.25,-0.75 (-3.95 %)," ","167,460","3,084,000,000",0,0,18.95,19.00,18.25
11/07/2017,10.05,19.00,-0.30 (-1.55 %)," ","152,850","2,889,000,000",0,0,19.20,19.20,18.65
10/07/2017,10.21,19.30,0.00 (0.00 %)," ","147,400","2,831,000,000",0,0,19.25,19.40,19.05
07/07/2017,10.21,19.30,0.25 (1.31 %)," ","192,890","3,693,000,000",0,0,19.05,19.35,19.00
06/07/2017,10.08,19.05,-0.35 (-1.80 %)," ","160,790","3,089,000,000",0,0,19.45,19.50,18.70
05/07/2017,10.26,19.40,-0.20 (-1.02 %)," ","157,580","3,050,000,000",0,0,19.60,19.60,19.15
04/07/2017,10.37,19.60,0.30 (1.55 %)," ","208,770","4,083,000,000",0,0,19.30,19.75,19.30
03/07/2017,10.21,19.30,-0.20 (-1.03 %)," ","4,090","78,000,000",0,0,19.50,19.55,18.65
30/06/2017,10.32,19.50,-0.10 (-0.51 %)," ","45,570","885,000,000",0,0,19.60,19.60,19.30
29/06/2017,10.37,19.60,-0.05 (-0.25 %)," ","165,520","3,239,000,000",0,0,19.65,19.75,19.45
28/06/2017,10.39,19.65,0.15 (0.77 %)," ","135,610","2,658,000,000",0,0,19.50,19.75,19.50
27/06/2017,10.32,19.50,-0.30 (-1.52 %)," ","173,610","3,403,000,000",0,0,19.80,19.80,19.45
26/06/2017,10.47,19.80,-0.15 (-0.75 %)," ","258,240","5,116,000,000",0,0,19.85,19.95,19.65
23/06/2017,10.55,19.95,-0.15 (-0.75 %)," ","274,710","5,472,000,000",0,0,20.10,20.20,19.80
22/06/2017,10.63,20.10,0.10 (0.50 %)," ","262,670","5,266,000,000",0,0,20.00,20.35,19.80
21/06/2017,10.58,20.00,0.55 (2.83 %)," ","362,300","7,122,000,000",0,0,19.45,20.05,19.45
20/06/2017,10.29,19.45,0.00 (0.00 %)," ","261,660","5,071,000,000",0,0,19.40,19.45,19.30
19/06/2017,10.29,19.45,0.05 (0.26 %)," ","343,420","6,671,000,000",0,0,19.40,19.55,19.35
16/06/2017,10.26,19.40,-0.10 (-0.51 %)," ","295,150","5,714,000,000",0,0,19.45,19.50,19.30
15/06/2017,10.32,19.50,0.00 (0.00 %)," ","270,690","5,250,000,000",0,0,19.45,19.50,19.25
14/06/2017,10.32,19.50,0.10 (0.52 %)," ","316,930","6,140,000,000",0,0,19.40,19.50,19.25
13/06/2017,10.26,19.40,0.15 (0.78 %)," ","302,000","5,765,000,000",0,0,19.25,19.50,18.75
12/06/2017,10.18,19.25,-0.15 (-0.77 %)," ","342,480","6,594,000,000",0,0,19.40,19.40,18.95
09/06/2017,10.26,19.40,0.05 (0.26 %)," ","360,120","6,952,000,000",0,0,19.30,19.50,19.15
08/06/2017,10.24,19.35,0.35 (1.84 %)," ","388,370","7,459,000,000",0,0,19.00,19.35,19.00
07/06/2017,10.05,19.00,0.15 (0.80 %)," ","320,580","6,068,000,000",0,0,18.90,19.05,18.80
06/06/2017,9.97,18.85,0.00 (0.00 %)," ","307,610","5,803,000,000",0,0,18.85,19.10,18.65
05/06/2017,9.97,18.85,0.10 (0.53 %)," ","281,360","5,282,000,000",0,0,18.75,19.10,18.60
02/06/2017,9.92,18.75,-0.05 (-0.27 %)," ","234,220","4,381,000,000",0,0,18.80,18.85,18.45
01/06/2017,9.94,18.80,-0.20 (-1.05 %)," ","266,320","5,044,000,000",0,0,19.00,19.25,18.75
31/05/2017,10.05,19.00,-0.50 (-2.56 %)," ","202,560","3,918,000,000",0,0,19.55,19.75,19.00
30/05/2017,10.32,19.50,-0.05 (-0.26 %)," ","229,970","4,530,000,000",0,0,19.55,19.95,19.30
29/05/2017,10.34,19.55,0.05 (0.26 %)," ","302,900","5,926,000,000",0,0,19.50,19.75,19.40
26/05/2017,10.32,19.50,-0.45 (-2.26 %)," ","266,540","5,263,000,000","40,000","840,000,000",19.95,20.00,19.50
25/05/2017,10.55,19.95,0.15 (0.76 %)," ","338,410","6,699,000,000",0,0,19.75,20.00,19.70
24/05/2017,10.47,19.80,-0.15 (-0.75 %)," ","258,860","5,125,000,000",0,0,19.95,19.95,19.70
23/05/2017,10.55,19.95,-0.05 (-0.25 %)," ","298,610","5,900,000,000",0,0,20.00,20.05,19.50
22/05/2017,10.58,20.00,-0.10 (-0.50 %)," ","298,340","5,970,000,000",0,0,20.10,20.20,19.90
19/05/2017,10.63,20.10,0.20 (1.01 %)," ","310,290","6,185,000,000",0,0,19.85,20.20,19.75
